0,0,0,0,0,0,0.030000000000001,1.83682945036406E-05,0.035080855191192,1584,1584
0.035080855191192,0,0.030000000000001,0,1.83682945036406E-05,0,0.069999999999993,0.000104955357185,0.085907085886413,1584,1584
0.085907085886413,0.035080855191192,0.069999999999993,0.030000000000001,0.000104955357185,1.83682945036406E-05,0.120000000000005,0.000318488775513,0.152066966479212,1588,1588
0.152066966479212,0.085907085886413,0.120000000000005,0.069999999999993,0.000318488775513,0.000104955357185,0.129999999999995,0.000500135745718,0.220427832613751,1588,1588
0.220427832613751,0.152066966479212,0.129999999999995,0.120000000000005,0.000500135745718,0.000318488775513,0.129999999999995,0.000664054310428,0.292672646653958,1592,1592
0.292672646653958,0.220427832613751,0.129999999999995,0.129999999999995,0.000664054310428,0.000500135745718,0.060000000000002,0.000389739734906,0.372173895932733,1596,1596
0.372173895932733,0.292672646653958,0.060000000000002,0.129999999999995,0.000389739734906,0.000664054310428,-0.009999999999991,-7.8243930274342E-05,0.448304693171929,1596,1596
0.448304693171929,0.372173895932733,-0.009999999999991,0.060000000000002,-7.8243930274342E-05,0.000389739734906,-0.110000000000014,-0.001008538307587,0.525317431872427,1596,1596
0.525317431872427,0.448304693171929,-0.110000000000014,-0.009999999999991,-0.001008538307587,-7.8243930274342E-05,-0.129999999999995,-0.001326343623258,0.584567395310244,1596,1596
0.584567395310244,0.525317431872427,-0.129999999999995,-0.110000000000014,-0.001326343623258,-0.001008538307587,-0.050000000000011,-0.000562869048659,0.645000254402031,1596,1596
0.645000254402031,0.584567395310244,-0.050000000000011,-0.129999999999995,-0.000562869048659,-0.001326343623258,0.050000000000011,0.000617397839959,0.707485630609355,1596,1596
0.707485630609355,0.645000254402031,0.050000000000011,-0.050000000000011,0.000617397839959,-0.000562869048659,0.120000000000005,0.001608440017903,0.767972415644936,1596,1596
0.767972415644936,0.707485630609355,0.120000000000005,0.050000000000011,0.001608440017903,0.000617397839959,0.129999999999995,0.001886703247047,0.831538059602143,1596,1596
0.831538059602143,0.767972415644936,0.129999999999995,0.120000000000005,0.001886703247047,0.001608440017903,0.090000000000003,0.00140399775695,0.893811997302514,1596,1596
0.893811997302514,0.831538059602143,0.090000000000003,0.129999999999995,0.00140399775695,0.001886703247047,0.030000000000001,0.000494506714913,0.944438170538442,1596,1596
